Sample group,Shannon index,Season,Year,SampleSize (log10),latitude,longitude,Terrain,Host genus,Annual Mean Temperature (Bio1),Mean Diurnal Range (Mean of monthly max temp - min temp) (Bio2),Isothermality (BIO2/BIO7) (x100) (Bio3),Temperature Seasonality (standard deviation x100) (Bio4),Max Temperature of Warmest Month (Bio5),Min Temperature of Coldest Month (Bio6),Temperature Annual Range (BIO5-BIO6) (Bio7),Mean Temperature of Wettest Quarter (Bio8),Mean Temperature of Driest Quarter (Bio9),Mean Temperature of Warmest Quarter (Bio10),Mean Temperature of Coldest Quarter (Bio11),Annual Precipitation (Bio12),Precipitation of Wettest Month (Bio13),Precipitation of Driest Month (Bio14),Precipitation Seasonality (Coefficient of Variation) (Bio15),Precipitation of Wettest Quarter (Bio16),Precipitation of Driest Quarter (Bio17),Precipitation of Warmest Quarter (Bio18),Precipitation of Coldest Quarter (Bio19),Global Mammal Richness (GMR),Global Railway (GR),Global Linear Hydrography (GLH),Human Footprint (HFT),Fractional Vegetation Cover (FVC),Normalized Difference Vegetation Index (NDVI),China GDP Spatial Distribution (GDP),China High-Resolution Ecological Environment Quality (CHEQ),China Population Spatial Distribution (PSD),Digital Elevation Model (DEM),landuseName Forest land closed canopy,landuseName High coverage grassland,landuseName Low coverage grassland,landuseName Medium coverage grassland,landuseName Other construction land,landuseName Other forest land,landuseName Paddy field,landuseName Reservoirs and ponds,landuseName Rivers and canals,landuseName Rural residential area,landuseName Shrubland,landuseName Sparse woodland,landuseName Urban built up area
IPB24D-54,3.321928095,Summer,2023,0.602059991,22.1,113.55,Plain,Pipistrellus,1.6876228940438576,-1.929165398,-0.679330442,-0.702731421,0.4011341125661636,2.0540349463448417,-1.61810817,1.532317432680053,1.5199681425488785,0.9651204533416173,1.5061406028036992,1.9244747257648,1.4031977450700397,-0.149923886,0.5715757367106885,1.494051406687803,-0.29072179,1.7130088962788546,-0.171767197,-2.010151718,0.3133438701718249,-0.571216742,0.2884957622227916,3.5197765931392095,0.11175097819618279,1.1474901771998627,-0.752696772,0.8304171655047152,-0.766073797,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24D-56,5.551730526,Summer,2023,1.361727836,31.36,118.4,Mesa,Pipistrellus,-0.522145949,-0.144591031,-0.863174092,1.3350647496038337,0.840842281977055,-0.963301788,1.44376171379728,0.3326157036001962,-1.198977218,0.6882559298558526,-1.078638606,-0.72426738,-0.883824608,0.3185882579571496,-0.910693396,-0.900991152,0.5801828427637457,-0.800493612,0.2769776918460311,-0.597533487,-0.784800767,-0.909208605,1.2590493949179475,1.8088092876740172,-3.070173176,-0.030494645,-0.598565278,0.15503787161040103,-0.775742106,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24E-170,3.961409081,Winter,2024,0.301029996,24.36,99.04,Mountain,Rhinolophus,1.246269582035748,1.7743059460860402,1.5855472495336913,-1.173906921,0.2320155858696665,0.729350526394852,-0.514934462,0.5040016648973182,1.0620026791799706,0.04977281053057789,1.410849206923911,0.17993519133765257,1.4347428809686018,-1.274353032,1.8263835430448536,1.2683117632378382,-1.286041371,1.4782626483819894,-1.325682626,2.010377093351041,2.034728930660319,-0.960864072,-0.396865369,0.09784198220882431,0.6743901839007359,-0.298962558,-0.341113429,-0.390321879,0.3064178554939521,0,0,0,0,0,0,1,0,0,0,0,0,0
IPB24E-171,7.209081696,Winter,2024,1.342422681,25.12,98.41,Mountain,Rhinolophus,-0.783355052,1.3137706255469666,1.5482770193969635,-1.13020144,-2.034172672,-0.546271508,-0.852640924,-1.520891476,-0.15322875,-1.752670779,0.0727993485975464,0.3715320188180907,0.8511578668452027,-1.180650603,0.9201866115512991,0.849867546111074,-0.912796528,1.0431232620365805,-1.005150562,1.220759723122597,0.9561253983070506,-0.00627684,-1.432244023,-0.472480453,1.1292263596092131,-0.29421526,2.2719547897629893,-0.372865552,1.6274368316721557,0,0,0,0,0,0,0,0,0,0,0,1,0
IPB24E-172,6.896337612,Winter,2024,1.380211242,25.12,98.41,Mountain,Rhinolophus,-0.783355052,1.3137706255469666,1.5482770193969635,-1.13020144,-2.034172672,-0.546271508,-0.852640924,-1.520891476,-0.15322875,-1.752670779,0.0727993485975464,0.3715320188180907,0.8511578668452027,-1.180650603,0.9201866115512991,0.849867546111074,-0.912796528,1.0431232620365805,-1.005150562,1.220759723122597,0.9561253983070506,-0.00627684,-1.432244023,-0.472480453,1.1292263596092131,-0.29421526,2.2719547897629893,-0.372865552,1.6274368316721557,0,0,0,0,0,0,0,0,0,0,0,1,0
IPB24E-174,3.698089277,Winter,2024,0.301029996,23.11,107.55,Hill,Rhinolophus,1.420408863956414,-0.605126351,-0.05673407,-0.423232267,0.7055474606198578,1.3916927363698466,-0.807613201,1.5132745480914835,1.184607717117401,0.9481695710673386,1.1448275522451623,0.5463221070458588,0.4726162360624573,0.5996955443899288,0.5552604960281703,0.8663850809976568,0.28158696851912796,1.0602998167607414,0.4051905172445162,0.8150847439226624,-0.587166917,-0.691209701,-0.864787279,0.09784198220882431,0.7798829321653656,-0.299167183,-0.630896367,-0.365642244,-0.314598319,0,1,0,0,0,0,0,0,0,0,0,0,0
IPB24E-175,6.02159838,Winter,2024,0.477121255,22.49,99.69,Mountain,Rhinolophus,0.8814779191337905,2.2972058083942133,2.0109478963904674,-1.537104147,0.09672076451246811,0.6557569475087413,-0.537448211,-0.200585065,1.375727150534883,-0.577409834,1.3989375442104477,0.39170010592129473,0.8827030027437648,-1.555460318,1.2754359665835542,0.9049259957330167,-1.634403225,1.10037844445045,-1.432526647,1.4308414087797061,2.5218004991676124,0.6131924015937554,-0.794087081,0.09784198220882431,0.8253476592166671,-0.294910985,-0.140325065,-0.359020878,0.7954443535694617,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24E-177,4.715111377,Winter,2024,0.477121255,22.49,99.69,Mountain,Rhinolophus,0.8814779191337905,2.2972058083942133,2.0109478963904674,-1.537104147,0.09672076451246811,0.6557569475087413,-0.537448211,-0.200585065,1.375727150534883,-0.577409834,1.3989375442104477,0.39170010592129473,0.8827030027437648,-1.555460318,1.2754359665835542,0.9049259957330167,-1.634403225,1.10037844445045,-1.432526647,1.4308414087797061,2.5218004991676124,0.6131924015937554,-0.794087081,0.09784198220882431,0.8253476592166671,-0.294910985,-0.140325065,-0.359020878,0.7954443535694617,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24E-179,6.217545329,Winter,2024,1.301029996,25.26,98.84,Mountain,Hipposideros,0.8709693868469816,1.4960666241525504,1.4756498786830847,-1.104640733,-0.140045173,0.5821633686226307,-0.627503208,0.2247057703598432,0.8203987038320563,-0.198840356,1.1448273140166727,0.25724619189993464,1.0088835463380132,-1.086948174,1.1985731952282073,0.9930195151281249,-0.83814756,1.1919867363126415,-0.941044149,1.4308414087797061,1.5610840796365089,-0.991395161,-0.820899887,0.09784198220882431,0.013465436430368474,-0.287912812,-0.314193824,-0.351195628,0.5329325123253973,0,0,0,0,0,0,0,0,0,0,1,0,0
IPB24E-180,5.576977058,Winter,2024,0.903089987,21.63,100.24,Mountain,Hipposideros,0.7838995657424399,1.5248495060170917,1.965153859238286,-1.75522203,-0.241516289,0.999193648977257,-1.07777819,-0.606833016,1.440635445487988,-0.814722185,1.4823177538337522,0.42195223657610076,0.9615658424901701,-1.368055461,1.1178800263583413,0.7782915616025485,-1.286041371,0.18429552582853692,-1.1974698,1.3946204284939976,3.886618359726231,0.33386636328367447,-1.266702785,0.09784198220882431,0.7820441269533346,-0.307597731,0.5788811234705996,-0.418613169,1.0242034391652428,0,0,0,0,0,1,0,0,0,0,0,0,0
IPB24E-181,4.310443058,Winter,2024,0.477121255,24.23,98.43,Mountain,Rhinolophus,-0.233915215,1.6111998786181683,1.722349544446019,-1.308504395,-1.39152227,-0.15377242,-0.785099452,-1.12099128,0.26507025712922966,-1.39670259,0.5333741110452025,0.3379185403127507,1.1823817937801049,-1.461757889,1.3884638198191244,1.0645954996366505,-1.310924361,1.2664184734506718,-1.34705143,1.829272191922499,1.590089389175299,-0.773786671,-1.349804906,-0.472480453,0.9429695409057025,-0.29356046,1.6118346757678814,-0.363836417,1.5195316026175418,0,1,0,0,0,0,0,0,0,0,0,0,0
IPB24E-182,6.085229077,Winter,2024,0.954242509,23,101.96,Mountain,Rhinolophus,-0.361517483,0.8868163892433008,1.896025448823304,-1.522519872,-1.729759324,0.3859138249263361,-1.505539424,-1.39393942,0.32637288427879707,-1.639665349,0.6008723419457122,-0.401577987,0.2518002847725224,-0.805840888,1.1478141775945607,0.32130642974042445,-1.037211476,0.4934735108634326,-1.111994583,1.7568302313510822,0.643464757872804,-0.612546281,-0.367061247,0.09784198220882431,0.11380609386839782,-0.30841623,-0.19482147,-0.402962668,1.6962372057173773,0,1,0,0,0,0,0,0,0,0,0,0,0
IPB24E-183,4.489665461,Winter,2024,0.301029996,23.31,99.33,Mountain,Rhinolophus,0.4521337406733175,2.095721605658369,1.970160176869016,-1.428003897,-0.512105932,0.33685143900226233,-0.650017407,-0.505271218,1.0547906944877818,-0.84862395,1.0614473426218582,0.07573340797109847,0.8511578668452027,-1.649162747,1.3931069172216717,0.7452564918293829,-1.584637246,0.9343384154502283,-1.475264255,1.5757253299225398,1.8942293459474338,0.34030620253908006,-1.176652449,-0.472480453,1.015356962333984,-0.307679581,0.9466344341973788,-0.408380149,1.3313448831462955,0,0,0,1,0,0,0,0,0,0,0,0,0
IPB24E-188,6.873551149,Winter,2024,1.146128036,24.44,97.54,Mountain,Aselliscus,1.8977913780495217,1.2082320488156297,1.4617022303837797,-1.324100695,0.6040763446019594,1.3671615434078097,-0.852640699,0.929292500136902,1.5019380726375553,0.4283422886443679,1.895247056570004,1.0740537195796973,2.4441872297225897,-1.742865176,2.2407566255200635,2.38049244560108,-1.659286214,1.529792312554472,-1.646214689,1.503283369351123,0.7950016986200693,-0.206952732,-0.685440696,-0.244351479,1.031749385582542,-0.307434031,-0.752696772,-0.414399572,-0.335834068,0,0,0,0,0,0,0,0,0,0,1,0,0
IPB24E-189,4.208884071,Winter,2024,0.602059991,23.64,99.55,Mountain,Aselliscus,0.8844802025206997,2.2300442155925486,1.8688268110749207,-1.311189429,0.029073353833869525,0.5085697897365203,-0.447393214,0.03427768618953609,1.2783641672009642,-0.3683485,1.27188242911356,-0.122586115,0.7565224591495163,-1.555460318,1.5501473435729138,0.7177272670184116,-1.509988277,0.9057108242432935,-1.496633059,1.8654931722082075,2.4059107333803236,0.3642987186574211,-1.180242452,-0.472480453,0.17148936535437634,-0.303055057,1.042017228808732,-0.401156841,0.9189742597911835,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24E-191,3.972625163,Winter,2024,0.477121255,23.34,104.52,Mountain,Rhinolophus,-0.447085622,-0.010267845,0.9385731780549745,-0.998541594,-1.594464502,0.3613826319642993,-1.392970453,-1.006733592,-0.023411943,-1.294996957,0.2157362041887389,0.1160695821775065,1.198154361729386,-1.461757889,1.4095531672475448,0.8553733910732683,-1.211392403,1.0488487802779676,-1.261576213,0.7788637636369539,0.4707752020015309,1.0898518846733614,-1.211970373,0.09784198220882431,0.8774988688047787,-0.301499908,-0.384248204,-0.36985584,1.186751876213113,0,0,0,0,0,0,0,0,0,0,1,0,0
IPB24E-192,6.051428324,Winter,2024,0.301029996,22.36,99.79,Mountain,Miniopterus,0.44162556867492686,2.18686902929201,2.0184085456160243,-1.620930114,-0.342987405,0.43497621085040983,-0.627503208,-0.714742949,1.1629715466791308,-1.035083655,1.1686501629866197,0.38833875807076074,0.8353852988959216,-1.368055461,1.1583593248365187,0.8223383213001026,-1.509988277,1.0144956708296458,-1.218838604,1.3946204284939976,2.7313653304023155,0.5160125750070642,-1.480156057,-0.472480453,1.1292263596092131,-0.311444679,0.5035270494725355,-0.422826765,1.2062611416261872,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24E-193,3.720437014,Winter,2024,0.301029996,24.36,99.04,Mountain,Rhinolophus,1.246269582035748,1.7743059460860402,1.5855472495336913,-1.173906921,0.2320155858696665,0.729350526394852,-0.514934462,0.5040016648973182,1.0620026791799706,0.04977281053057789,1.410849206923911,0.17993519133765257,1.4347428809686018,-1.274353032,1.8263835430448536,1.2683117632378382,-1.286041371,1.4782626483819894,-1.325682626,2.010377093351041,2.034728930660319,-0.960864072,-0.396865369,0.09784198220882431,0.6743901839007359,-0.298962558,-0.341113429,-0.390321879,0.3064178554939521,0,0,0,0,0,0,1,0,0,0,0,0,0
IPB24E-194,7.513252462,Winter,2024,1,24.23,98.43,Mountain,Rhinolophus,-0.233915215,1.6111998786181683,1.722349544446019,-1.308504395,-1.39152227,-0.15377242,-0.785099452,-1.12099128,0.26507025712922966,-1.39670259,0.5333741110452025,0.3379185403127507,1.1823817937801049,-1.461757889,1.3884638198191244,1.0645954996366505,-1.310924361,1.2664184734506718,-1.34705143,1.829272191922499,1.590089389175299,-0.773786671,-1.349804906,-0.472480453,0.9429695409057025,-0.29356046,1.6118346757678814,-0.363836417,1.5195316026175418,0,1,0,0,0,0,0,0,0,0,0,0,0
IPB24E-195,4.438133203,Winter,2024,0.301029996,23,101.96,Mountain,Rhinolophus,-0.361517483,0.8868163892433008,1.896025448823304,-1.522519872,-1.729759324,0.3859138249263361,-1.505539424,-1.39393942,0.32637288427879707,-1.639665349,0.6008723419457122,-0.401577987,0.2518002847725224,-0.805840888,1.1478141775945607,0.32130642974042445,-1.037211476,0.4934735108634326,-1.111994583,1.7568302313510822,0.643464757872804,-0.612546281,-0.367061247,0.09784198220882431,0.11380609386839782,-0.30841623,-0.19482147,-0.402962668,1.6962372057173773,0,1,0,0,0,0,0,0,0,0,0,0,0
IPB24E-196,6.655105726,Winter,2024,1.431363764,22.36,99.79,Mountain,Rhinolophus,0.44162556867492686,2.18686902929201,2.0184085456160243,-1.620930114,-0.342987405,0.43497621085040983,-0.627503208,-0.714742949,1.1629715466791308,-1.035083655,1.1686501629866197,0.38833875807076074,0.8353852988959216,-1.368055461,1.1583593248365187,0.8223383213001026,-1.509988277,1.0144956708296458,-1.218838604,1.3946204284939976,2.7313653304023155,0.5160125750070642,-1.480156057,-0.472480453,1.1292263596092131,-0.311444679,0.5035270494725355,-0.422826765,1.2062611416261872,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24E-197,6.345684048,Winter,2024,1.414973348,22.36,99.79,Mountain,Rhinolophus,0.44162556867492686,2.18686902929201,2.0184085456160243,-1.620930114,-0.342987405,0.43497621085040983,-0.627503208,-0.714742949,1.1629715466791308,-1.035083655,1.1686501629866197,0.38833875807076074,0.8353852988959216,-1.368055461,1.1583593248365187,0.8223383213001026,-1.509988277,1.0144956708296458,-1.218838604,1.3946204284939976,2.7313653304023155,0.5160125750070642,-1.480156057,-0.472480453,1.1292263596092131,-0.311444679,0.5035270494725355,-0.422826765,1.2062611416261872,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24E-198,5.00291008,Winter,2024,0.954242509,22.74,99.82,Mountain,Rhinolophus,0.17591286042514662,2.201260758058856,2.0534329379975453,-1.575082639,-0.681224458,0.21419547419207813,-0.650017407,-0.917866543,0.9682460127347029,-1.215892614,0.9740968169892223,0.30094371395687664,0.8984755706930458,-1.274353032,1.264060188536213,0.8553733910732683,-1.485105287,1.0488487802779676,-1.261576213,1.6481672904939568,2.6680551888628226,0.04884221127424023,-1.078111178,-0.472480453,0.10969534807626853,-0.310339705,0.9110506928555935,-0.416807342,1.4861241437022334,0,0,0,0,0,0,0,0,0,0,1,0,0
IPB24E-199,4.011856672,Winter,2024,0.301029996,22.49,99.69,Mountain,Rhinolophus,0.8814779191337905,2.2972058083942133,2.0109478963904674,-1.537104147,0.09672076451246811,0.6557569475087413,-0.537448211,-0.200585065,1.375727150534883,-0.577409834,1.3989375442104477,0.39170010592129473,0.8827030027437648,-1.555460318,1.2754359665835542,0.9049259957330167,-1.634403225,1.10037844445045,-1.432526647,1.4308414087797061,2.5218004991676124,0.6131924015937554,-0.794087081,0.09784198220882431,0.8253476592166671,-0.294910985,-0.140325065,-0.359020878,0.7954443535694617,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24E-200,6.066478777,Winter,2024,1.380211242,22.45,99.69,Mountain,Rhinolophus,0.8859811640699444,2.3115975371610595,1.99897070246643,-1.531501495,0.130544469851768,0.6557569475087413,-0.514934687,-0.194236929,1.375727150534883,-0.571759088,1.3989375442104477,0.36817067096755673,0.8353852988959216,-1.555460318,1.2653235605653805,0.8718909259598511,-1.634403225,1.0660253350021285,-1.432526647,1.4308414087797061,2.5300535075912625,0.6490846004627112,-1.455580589,-0.472480453,0.5187539096422652,-0.295074685,0.02272830575670275,-0.35962282,0.8005374803808395,0,0,0,0,0,0,0,0,0,0,0,1,0
IPB24G-202,6.67033743,Winter,2024,1.380211242,25.12,98.41,Mountain,Rhinolophus,-0.783355052,1.3137706255469666,1.5482770193969635,-1.13020144,-2.034172672,-0.546271508,-0.852640924,-1.520891476,-0.15322875,-1.752670779,0.0727993485975464,0.3715320188180907,0.8511578668452027,-1.180650603,0.9201866115512991,0.849867546111074,-0.912796528,1.0431232620365805,-1.005150562,1.220759723122597,0.9561253983070506,-0.00627684,-1.432244023,-0.472480453,1.1292263596092131,-0.29421526,2.2719547897629893,-0.372865552,1.6274368316721557,0,0,0,0,0,0,0,0,0,0,0,1,0
IPB24G-203,7.773284766,Winter,2024,1.380211242,25.12,98.41,Mountain,Rhinolophus,-0.783355052,1.3137706255469666,1.5482770193969635,-1.13020144,-2.034172672,-0.546271508,-0.852640924,-1.520891476,-0.15322875,-1.752670779,0.0727993485975464,0.3715320188180907,0.8511578668452027,-1.180650603,0.9201866115512991,0.849867546111074,-0.912796528,1.0431232620365805,-1.005150562,1.220759723122597,0.9561253983070506,-0.00627684,-1.432244023,-0.472480453,1.1292263596092131,-0.29421526,2.2719547897629893,-0.372865552,1.6274368316721557,0,0,0,0,0,0,0,0,0,0,0,1,0
IPB24G-204,6.267172582,Winter,2024,1.380211242,25.12,98.41,Mountain,Rhinolophus,-0.783355052,1.3137706255469666,1.5482770193969635,-1.13020144,-2.034172672,-0.546271508,-0.852640924,-1.520891476,-0.15322875,-1.752670779,0.0727993485975464,0.3715320188180907,0.8511578668452027,-1.180650603,0.9201866115512991,0.849867546111074,-0.912796528,1.0431232620365805,-1.005150562,1.220759723122597,0.9561253983070506,-0.00627684,-1.432244023,-0.472480453,1.1292263596092131,-0.29421526,2.2719547897629893,-0.372865552,1.6274368316721557,0,0,0,0,0,0,0,0,0,0,0,1,0
IPB24G-206,6.022320044,Winter,2024,1.176091259,21.63,100.24,Mountain,Rhinolophus,0.7838995657424399,1.5248495060170917,1.965153859238286,-1.75522203,-0.241516289,0.999193648977257,-1.07777819,-0.606833016,1.440635445487988,-0.814722185,1.4823177538337522,0.42195223657610076,0.9615658424901701,-1.368055461,1.1178800263583413,0.7782915616025485,-1.286041371,0.18429552582853692,-1.1974698,1.3946204284939976,3.886618359726231,0.33386636328367447,-1.266702785,0.09784198220882431,0.7820441269533346,-0.307597731,0.5788811234705996,-0.418613169,1.0242034391652428,0,0,0,0,0,1,0,0,0,0,0,0,0
IPB24G-207,5.062086647,Summer,2024,0.301029996,25.47,105.02,Mountain,Murina,-1.191682166,-0.010267845,0.37531661883105133,-0.553192235,-1.763583029,-0.472677929,-0.740071953,-1.35585365,-0.704951312,-1.605763584,-0.534683538,-0.438552813,0.06252946938114971,-0.805840888,0.8923402757204025,0.07904925140387672,-1.012328487,0.2415507082424065,-1.090625779,0.8150847439226624,0.18910791354327036,0.14925263137582412,-1.020606722,-0.472480453,0.8905683097353602,-0.288854087,0.5807794282723577,-0.348787858,1.5384365987479103,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-209,6.825180744,Summer,2024,1.278753601,25.84,105.26,Mountain,Rhinolophus,-0.989019931,-0.245333132,0.09200586360996137,-0.375902131,-1.39152227,-0.350021964,-0.604989458,-0.974995959,-0.676103157,-1.266745939,-0.502919819,-0.451998205,0.07830203733043077,-0.712138459,0.776773240431008,-0.014550113,-0.962562508,0.1442168981388282,-1.047888171,0.706421803065537,-0.165948356,0.1972636553338934,-0.068054634,-1.042802888,0.26681065947242383,-0.290368311,-0.566156561,-0.346380089,1.3240073275705817,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-210,4.468426198,Summer,2024,0.301029996,25.91,105.17,Mountain,Rhinolophus,-0.516141383,-0.163780386,0.1094639264387634,-0.352510131,-0.850342985,-0.031116455,-0.537448211,-0.467185449,-0.40565081,-0.814722185,-0.205133969,-0.539393249,0.046756901431868655,-0.805840888,0.8178272121830226,-0.069608563,-1.012328487,0.08696171572495864,-1.090625779,0.706421803065537,-0.223433854,0.13988859936289294,-0.407850199,0.09784198220882431,1.1292263596092131,-0.291718836,-0.416733491,-0.35179757,0.8975658623467482,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-211,4.113032199,Summer,2024,0.301029996,25.79,104.96,Mountain,Rhinolophus,-1.13463626,-0.000673743,0.29967323150574493,-0.482125091,-1.594464502,-0.472677929,-0.627503208,-1.235248207,-0.712163383,-1.498407545,-0.542624504,-0.478888987,0.14139230912755502,-0.899543317,0.9658639819515837,0.057025871555099666,-1.111860445,0.21864863527685865,-1.176100996,0.7426427833512455,-0.052692342,0.6600516246292426,0.9020344696636922,0.09784198220882431,-0.739360248,-0.257628322,-0.936137415,-0.237428527,1.4427030795306568,0,0,0,0,0,0,0,0,0,0,0,0,1
IPB24G-212,4.472831057,Summer,2024,0.301029996,25.69,102.37,Mountain,Rhinolophus,-1.538459408,1.366540489581786,1.458712996855944,-1.113573879,-2.33858602,-0.914239402,-0.717558204,-2.276259485,-0.585952375,-2.425056002,-0.403657869,-1.742755779,-1.010005151,-1.555460318,1.2999741112993937,-0.912002842,-1.684169204,-0.789042575,-1.667583493,0.8875267044940792,-0.036466826,-0.069407456,-1.080104898,0.09784198220882431,0.2543370518680551,-0.301622683,-0.61569661,-0.399351014,2.3712059944997974,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-213,5.712837366,Summer,2024,0.301029996,26.44,102.49,Mountain,Rhinolophus,-0.705292442,1.5440388614856535,1.4083655400022832,-0.986019997,-1.32387486,-0.39908435,-0.514934462,-1.260639228,-0.138804997,-1.521009173,0.08868085086336168,-1.695696909,-0.7891892,-1.930270034,1.8490645750737398,-0.719298268,-1.982765078,-0.588649437,-1.924009144,0.8513057242083708,0.10853837392900344,-0.799160654,-1.090237225,-0.472480453,-0.306902239,-0.299699208,-0.286676318,-0.386710225,1.8412618335667783,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-214,5.942995334,Summer,2024,0.77815125,26.67,102.18,Mountain,Rhinolophus,-1.106113307,1.5200524549845273,1.4521360613650027,-1.035494962,-1.797406734,-0.668927472,-0.582475709,-1.698625192,-0.3479545,-1.910879126,-0.14160653,-1.527629517,-0.584145817,-1.836567605,1.8319611316719748,-0.548617074,-1.85835013,-0.411158371,-1.817165123,0.8875267044940792,-0.517953592,-0.256421382,-1.304111659,-0.472480453,0.5697243588691893,-0.300804183,-0.442601962,-0.396341302,2.0618201217544088,0,0,0,0,0,0,0,0,0,0,0,1,0
IPB24G-215,6.326633413,Summer,2024,0.477121255,24.89,104.41,Mountain,Rhinolophus,-0.555172508,0.7860742878753791,0.9753187969572037,-0.698734838,-1.32387486,-0.202834806,-0.695044455,-0.88612891,-0.257803718,-1.187641595,-0.04234458,-0.949477686,-0.521055545,-0.712138459,0.8420682971588703,-0.333889121,-1.012328487,-0.18786316,-1.090625779,0.8150847439226624,0.4529296908128443,-0.561315967,-0.990755665,-1.042802888,0.3670124160314371,-0.282265164,0.05667421307653932,-0.348185916,1.238719034525815,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-216,5.142327113,Summer,2024,0.477121255,28.13,103.05,Mountain,Rhinolophus,-1.559476473,1.0019502193780698,0.5799369752146517,-0.37462988,-1.526817092,-1.135020139,0.02539551764119272,-1.501848972,-0.997039613,-1.735720235,-0.856291999,-1.692335561,-1.057322855,-1.742865176,1.4352944512631247,-0.845932702,-1.808584151,-0.720336356,-1.774427515,0.8875267044940792,-0.077006161,-0.138746943,-0.240538228,0.09784198220882431,-0.326788729,-0.307597731,-0.667864772,-0.370457782,1.5699449256318574,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-217,4.58823414,Summer,2024,0.698970004,28.12,103.14,Mountain,Rhinolophus,-1.449888626,0.7381014748731248,0.38039272026105747,-0.282464604,-1.357698565,-1.036895367,0.04790904164903528,-1.3177675,-0.986221528,-1.571861481,-0.844380575,-1.715864996,-1.104640559,-1.649162747,1.3742848206461953,-0.873461927,-1.783701162,-0.748963948,-1.75305871,0.8513057242083708,0.06388190579090779,-0.341033322,-0.698662562,-0.472480453,-0.086107974,-0.30964398,0.23841861919366109,-0.389117994,1.2731623836400476,0,0,0,1,0,0,0,0,0,0,0,0,0
IPB24G-218,6.805362892,Summer,2024,0.602059991,26.15,105.88,Mountain,Hipposideros,-1.152650681,-0.537964759,-0.248508848,-0.151311597,-1.290051154,-0.472677929,-0.424879465,-0.905171795,-0.874434662,-1.204592478,-0.721295871,-0.640233684,-0.17405905,-0.899543317,0.5613810000015591,-0.317371586,-1.037211476,-0.170686605,-1.111994583,0.6702008227798285,-0.744720695,-0.454552046,-0.677737048,0.09784198220882431,-0.013026048,-0.230576905,-0.083518584,-0.168205159,1.136770174115016,0,0,0,1,0,0,0,0,0,0,0,0,0
IPB24G-219,4.480809578,Summer,2024,0.301029996,24.89,104.41,Mountain,Miniopterus,-0.555172508,0.7860742878753791,0.9753187969572037,-0.698734838,-1.32387486,-0.202834806,-0.695044455,-0.88612891,-0.257803718,-1.187641595,-0.04234458,-0.949477686,-0.521055545,-0.712138459,0.8420682971588703,-0.333889121,-1.012328487,-0.18786316,-1.090625779,0.8150847439226624,0.4529296908128443,-0.561315967,-0.990755665,-1.042802888,0.3670124160314371,-0.282265164,0.05667421307653932,-0.348185916,1.238719034525815,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24G-220,4.299953786,Summer,2024,0.301029996,25.79,104.96,Mountain,Aselliscus,-1.13463626,-0.000673743,0.29967323150574493,-0.482125091,-1.594464502,-0.472677929,-0.627503208,-1.235248207,-0.712163383,-1.498407545,-0.542624504,-0.478888987,0.14139230912755502,-0.899543317,0.9658639819515837,0.057025871555099666,-1.111860445,0.21864863527685865,-1.176100996,0.7426427833512455,-0.052692342,0.6600516246292426,0.9020344696636922,0.09784198220882431,-0.739360248,-0.257628322,-0.936137415,-0.237428527,1.4427030795306568,0,0,0,0,0,0,0,0,0,0,0,0,1
IPB24G-221,5.219712892,Summer,2024,0.301029996,24.89,104.41,Mountain,Myotis,-0.555172508,0.7860742878753791,0.9753187969572037,-0.698734838,-1.32387486,-0.202834806,-0.695044455,-0.88612891,-0.257803718,-1.187641595,-0.04234458,-0.949477686,-0.521055545,-0.712138459,0.8420682971588703,-0.333889121,-1.012328487,-0.18786316,-1.090625779,0.8150847439226624,0.4529296908128443,-0.561315967,-0.990755665,-1.042802888,0.3670124160314371,-0.282265164,0.05667421307653932,-0.348185916,1.238719034525815,0,0,0,0,0,0,0,0,0,0,0,0,0
